ID,AveragePrice
0,1.6237334
1,1.2191029
2,1.8217938
3,0.94389796
4,1.068244
5,1.3066759
6,1.5167928
7,1.4228026
8,1.4862986
9,1.7734166
10,1.4627693
11,1.3646829
12,1.7503049
13,1.6254319
14,1.7076552
15,1.3279324
16,1.386534
17,1.5066311
18,1.468262
19,1.7316481
20,0.9156022
21,0.8947778
22,1.3388684
23,1.7446387
24,1.0566075
25,1.8000263
26,1.1032357
27,1.561966
28,1.4192405
29,1.2653656
30,1.2663562
31,1.377352
32,1.6459123
33,1.0879576
34,1.2104065
35,1.4166682
36,1.8250457
37,1.1124998
38,1.7077454
39,1.4425702
40,1.3110759
41,1.7989777
42,1.2294289
43,1.6184187
44,1.3295553
45,1.7775229
46,1.1522322
47,1.2024232
48,1.6756873
49,0.91948247
50,1.7465163
51,1.6840081
52,1.7332387
53,1.4060775
54,1.8499281
55,1.7258584
56,1.2588217
57,1.4943879
58,1.2263293
59,1.7163469
60,1.4463049
61,1.6456223
62,2.2048979
63,1.0997015
64,1.1814232
65,1.4787375
66,1.2742262
67,1.4653697
68,1.4062339
69,1.7948524
70,1.8074162
71,1.353401
72,1.2028028
73,1.304702
74,1.4421384
75,1.1947188
76,1.5076715
77,1.4213881
78,1.0595185
79,0.933395
80,1.6469785
81,1.5866784
82,1.4880352
83,2.1265488
84,1.2924348
85,1.7468349
86,1.7976646
87,1.7478564
88,1.2671013
89,2.0493813
90,1.0990692
91,1.238683
92,1.1400989
93,1.8900723
94,1.7812579
95,1.7466083
96,1.5991235
97,1.6700089
98,1.6878982
99,1.5991622
100,1.2716041
101,1.6359233
102,1.2028351
103,1.4275521
104,1.5433394
105,1.3744159
106,1.0895813
107,1.5308528
108,1.1763947
109,1.3561637
110,1.705956
111,1.1647302
112,1.9585435
113,1.6892997
114,1.4662707
115,1.6190537
116,2.1249075
117,1.4232051
118,1.6525513
119,1.2940438
120,1.5554903
121,1.1394138
122,1.3299353
123,1.7683755
124,1.7735124
125,1.7204772
126,1.4536242
127,1.202363
128,1.1975548
129,1.7483133
130,1.1057789
131,1.3022554
132,1.8521212
133,1.6730977
134,1.7372981
135,1.3068111
136,1.1093974
137,1.6646369
138,1.3622807
139,1.4520375
140,1.7495012
141,1.5998725
142,1.4612061
143,1.6048822
144,1.6963824
145,1.3816438
146,1.7183578
147,1.5082928
148,1.4697574
149,1.1176198
150,1.6437212
151,0.74368787
152,1.8038617
153,0.89691436
154,1.2074261
155,1.0101061
156,1.9001611
157,1.0547144
158,1.5450515
159,1.7612014
160,1.1591823
161,1.9805002
162,1.4836435
163,0.90464425
164,1.0552716
165,1.7299651
166,1.75441
167,0.9000642
168,0.9525258
169,1.6963232
170,1.5941876
171,1.6837819
172,1.9172875
173,1.4656258
174,2.229373
175,1.3868413
176,1.3883688
177,1.6829596
178,1.3228683
179,1.4449499
180,2.1819782
